"";"Statistik_Code";"Statistik_Label";"Tabelle";"Jahr";"AGS";"AGS_Label";"Merkmal";"Merkmal_Label";"Wert";"Wert_Code";"Wert_Label"
"5031";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14729";"Leipzig, Landkreis";"Kartoffeln";"Feldfruchtarten";434,2;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5032";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14729";"Leipzig, Landkreis";"Zuckerrüben";"Feldfruchtarten";775,9;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5033";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14729";"Leipzig, Landkreis";"Winterraps";"Feldfruchtarten";38,9;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5034";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14729";"Leipzig, Landkreis";"Silomais";"Feldfruchtarten";436,1;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5035";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Winterweizen";"Feldfruchtarten";71,6;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5036";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Roggen und Wintermenggetreide";"Feldfruchtarten";41,2;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5037";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Wintergerste";"Feldfruchtarten";73,6;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5038";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Sommergerste";"Feldfruchtarten";51,3;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5039";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Hafer";"Feldfruchtarten";39,4;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5040";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Triticale";"Feldfruchtarten";48,4;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5041";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Kartoffeln";"Feldfruchtarten";368,5;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5042";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Zuckerrüben";"Feldfruchtarten";676,1;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5043";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Winterraps";"Feldfruchtarten";33,8;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5044";"41241";"Erntestatistik";"41241-01-03-4";"2015";"14730";"Nordsachsen, Landkreis";"Silomais";"Feldfruchtarten";345,5;"ERT001__Hektarertraege__dt/ha";"Hektarerträge"
"5045";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";40;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5046";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";248;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5047";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";145;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5048";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";145;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5049";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";83;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5050";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";170;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5051";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14625";"Bautzen, Landkreis";"Insgesamt";"Insgesamt";150;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5052";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14626";"Görlitz, Landkreis";"Insgesamt";"Insgesamt";205;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5053";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14627";"Meißen, Landkreis";"Insgesamt";"Insgesamt";129;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5054";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Insgesamt";319;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5055";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Insgesamt";135;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5056";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14729";"Leipzig, Landkreis";"Insgesamt";"Insgesamt";94;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5057";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2022";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Insgesamt";84;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5058";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";41;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5059";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";252;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5060";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";149;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5061";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";147;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5062";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";83;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5063";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";173;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5064";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14625";"Bautzen, Landkreis";"Insgesamt";"Insgesamt";154;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5065";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14626";"Görlitz, Landkreis";"Insgesamt";"Insgesamt";207;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5066";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14627";"Meißen, Landkreis";"Insgesamt";"Insgesamt";129;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5067";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Insgesamt";318;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5068";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Insgesamt";135;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5069";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14729";"Leipzig, Landkreis";"Insgesamt";"Insgesamt";99;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5070";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2021";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Insgesamt";86;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5071";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";40;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5072";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";264;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5073";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";153;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5074";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";151;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5075";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";87;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5076";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";180;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5077";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14625";"Bautzen, Landkreis";"Insgesamt";"Insgesamt";156;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5078";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14626";"Görlitz, Landkreis";"Insgesamt";"Insgesamt";215;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5079";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14627";"Meißen, Landkreis";"Insgesamt";"Insgesamt";130;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5080";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Insgesamt";328;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5081";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Insgesamt";142;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5082";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14729";"Leipzig, Landkreis";"Insgesamt";"Insgesamt";106;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5083";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2020";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Insgesamt";87;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5084";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";43;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5085";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";273;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5086";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";157;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5087";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";152;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5088";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";87;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5089";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";186;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5090";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14625";"Bautzen, Landkreis";"Insgesamt";"Insgesamt";161;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5091";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Insgesamt";213;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5092";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14627";"Meißen, Landkreis";"Insgesamt";"Insgesamt";133;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5093";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Insgesamt";331;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5094";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Insgesamt";142;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5095";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Insgesamt";"Insgesamt";111;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5096";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Insgesamt";90;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5097";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";44;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5098";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";274;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5099";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";160;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5100";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";152;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5101";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";86;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5102";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";184;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5103";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Insgesamt";"Insgesamt";161;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5104";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Insgesamt";"Insgesamt";212;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5105";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14627";"Meißen, Landkreis";"Insgesamt";"Insgesamt";138;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5106";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Insgesamt";338;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5107";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Insgesamt";133;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5108";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14729";"Leipzig, Landkreis";"Insgesamt";"Insgesamt";107;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5109";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2018";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Insgesamt";96;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5110";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";44;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5111";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";272;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5112";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";165;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5113";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";150;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5114";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";87;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5115";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";177;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5116";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14625";"Bautzen, Landkreis";"Insgesamt";"Insgesamt";159;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5117";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14626";"Görlitz, Landkreis";"Insgesamt";"Insgesamt";213;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5118";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14627";"Meißen, Landkreis";"Insgesamt";"Insgesamt";136;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5119";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Insgesamt";336;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5120";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Insgesamt";128;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5121";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14729";"Leipzig, Landkreis";"Insgesamt";"Insgesamt";106;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5122";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2017";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Insgesamt";98;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5123";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";44;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5124";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";281;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5125";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";168;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5126";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";148;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5127";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";85;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5128";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";175;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5129";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14625";"Bautzen, Landkreis";"Insgesamt";"Insgesamt";159;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5130";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14626";"Görlitz, Landkreis";"Insgesamt";"Insgesamt";219;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5131";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14627";"Meißen, Landkreis";"Insgesamt";"Insgesamt";135;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5132";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Insgesamt";341;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5133";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Insgesamt";121;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5134";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14729";"Leipzig, Landkreis";"Insgesamt";"Insgesamt";102;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5135";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2016";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Insgesamt";91;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5136";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2015";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Insgesamt";45;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5137";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2015";"14521";"Erzgebirgskreis";"Insgesamt";"Insgesamt";283;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5138";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2015";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Insgesamt";172;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5139";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2015";"14523";"Vogtlandkreis";"Insgesamt";"Insgesamt";153;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5140";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2015";"14524";"Zwickau, Landkreis";"Insgesamt";"Insgesamt";87;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
"5141";"45412";"Monatserhebung im Tourismus";"45412-01-03-4";"2015";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Insgesamt";183;"GAST04__Geoeffnete_Beherbergungsbetriebe__Anzahl";"Geöffnete Beherbergungsbetriebe"
